Station Name,Date/Time (LST),Year,Month,Day,Time (LST),Temp,Dew Point,Rel_H,Wind Dir,Wind Spd,Solar Radiation,,,ta,rh,dpT,ws,gws,wd,rsds,,dta,dws,drh
OTTAWA INTL A,2024-08-08 20:00,2024,8,8,20:00,18.8,18.8,100,14,17,3.391875883,,,19.60276667,89.60755,17.85316667,2.125,3.333333333,118.9333333,,,0.80276667,2.597222222,10.39245
OTTAWA INTL A,2024-08-08 21:00,2024,8,8,21:00,18.8,18.8,100,10,12,1.690479633,,,18.5847,95.34265,17.84836667,1.716666667,2.85,106.7166667,,,0.2153,1.616666666,4.65735
OTTAWA INTL A,2024-08-08 22:00,2024,8,8,22:00,19,19,100,12,14,1.37744635,,,18.66046667,94.93685,17.85558333,1.15,2.283333333,84.58333333,,,0.33953333,2.738888889,5.06315
OTTAWA INTL A,2024-08-08 23:00,2024,8,8,23:00,19,19,100,12,11,1.560700117,,,18.85621667,93.66616667,17.83648333,1.208333333,2.45,100.6833333,,,0.14378333,1.847222223,6.33383333
OTTAWA INTL A,2024-08-09 0:00,2024,8,9,0:00,19.1,19.1,100,12,17,1.575129183,,,18.81725,93.67321667,17.79886667,0.933333333,2.033333333,91.43333333,,,0.28275,3.788888889,6.32678333
OTTAWA INTL A,2024-08-09 1:00,2024,8,9,1:00,19,19,100,11,13,1.607958317,,,18.84911667,93.81763333,17.855,0.875,1.95,89.8,,,0.15088333,2.736111111,6.18236667
OTTAWA INTL A,2024-08-09 2:00,2024,8,9,2:00,18.9,18.9,100,11,11,1.518591,,,18.78986667,94.28768333,17.87551667,0.825,1.908333333,87.25,,,0.11013333,2.230555556,5.71231667
OTTAWA INTL A,2024-08-09 3:00,2024,8,9,3:00,18.9,18.9,100,10,12,1.816801067,,,18.70588333,95.09033333,17.92675,0.75,1.808333333,83.98333333,,,0.19411667,2.583333333,4.90966667
OTTAWA INTL A,2024-08-09 4:00,2024,8,9,4:00,18.9,18.9,100,9,10,1.515114183,,,18.65895,96.44375,18.10541667,0.45,1.341666667,63.23333333,,,0.24105,2.327777778,3.55625
OTTAWA INTL A,2024-08-09 5:00,2024,8,9,5:00,18.9,18.9,100,9,12,1.613886133,,,18.477,97.39966667,18.08093333,0.633333333,1.691666667,59.75,,,0.423,2.7,2.60033333
OTTAWA INTL A,2024-08-09 6:00,2024,8,9,6:00,19,19,100,9,12,3.295783417,,,18.48311667,98.02948333,18.18978333,0.808333333,1.908333333,64.86666667,,,0.51688333,2.525,1.97051667
OTTAWA INTL A,2024-08-09 7:00,2024,8,9,7:00,19.4,19.4,100,12,12,13.67179328,,,18.61106667,98.31531667,18.3643,0.725,1.833333333,69.18333333,,,0.78893333,2.608333333,1.68468333
OTTAWA INTL A,2024-08-09 8:00,2024,8,9,8:00,20,20,100,13,16,22.13372185,,,18.82066667,98.45865,18.5969,0.608333333,1.766666667,79.21666667,,,1.17933333,3.836111111,1.54135
OTTAWA INTL A,2024-08-09 9:00,2024,8,9,9:00,20.7,20.7,100,13,17,61.19010977,,,19.66211667,97.8356,19.33576667,0.741666667,1.933333333,95.66666667,,,1.03788333,3.980555555,2.1644
OTTAWA INTL A,2024-08-09 10:00,2024,8,9,10:00,20.4,20.4,100,9,20,38.83713648,,,20.21431667,97.38605,19.81311667,1.116666667,2.383333333,102.7333333,,,0.18568333,4.438888889,2.61395
OTTAWA INTL A,2024-08-09 11:00,2024,8,9,11:00,20.9,20.9,100,9,12,56.06342205,,,20.23361667,97.58478333,19.86521667,1.266666667,2.566666667,102.65,,,0.66638333,2.066666666,2.41521667
OTTAWA INTL A,2024-08-09 12:00,2024,8,9,12:00,20.7,20.7,100,8,16,41.55144392,,,20.32586667,98.00603333,20.02701667,0.858333333,2.158333333,93.91666667,,,0.37413333,3.586111111,1.99396667
OTTAWA INTL A,2024-08-09 13:00,2024,8,9,13:00,20.7,20.7,100,6,18,39.061537,,,20.16218333,98.6978,19.97731667,0.766666667,1.991666667,62.6,,,0.53781667,4.233333333,1.3022
OTTAWA INTL A,2024-08-09 14:00,2024,8,9,14:00,21.4,21.4,100,8,12,26.74930617,,,20.01538333,98.85675,19.85638333,0.791666667,1.966666667,167.9333333,,,1.38461667,2.541666666,1.14325
OTTAWA INTL A,2024-08-09 15:00,2024,8,9,15:00,19.8,19.8,100,1,30,28.0704396,,,19.50913333,98.47783333,19.28841667,1.941666667,3.45,261.15,,,0.29086667,6.391666666,1.52216667
OTTAWA INTL A,2024-08-09 16:00,2024,8,9,16:00,18.5,18.5,100,2,26,9.512479483,,,18.35376667,98.18008333,18.08506667,1.783333333,3.366666667,236.3166667,,,0.14623333,5.438888889,1.81991667
OTTAWA INTL A,2024-08-09 17:00,2024,8,9,17:00,18.8,18.8,100,4,16,36.22722663,,,18.32551667,98.26285,18.0702,1.083333333,2.725,84.35,,,0.47448333,3.361111111,1.73715
OTTAWA INTL A,2024-08-09 18:00,2024,8,9,18:00,19.3,19.3,100,3,6,126.3902522,,,19.22566667,95.87623333,18.5723,0.408333333,1.425,302.3166667,,,0.07433333,1.258333334,4.12376667
OTTAWA INTL A,2024-08-09 19:00,2024,8,9,19:00,19.2,19.2,100,23,6,35.91373577,,,19.56981667,95.64181667,18.87858333,0.208333333,0.866666667,262.0666667,,,0.36981667,1.458333334,4.35818333
OTTAWA INTL A,2024-08-09 20:00,2024,8,9,20:00,19,19,100,26,14,2.397576883,,,19.33146667,97.41908333,18.93655,0.291666667,1.258333333,255.9666667,,,0.33146667,3.597222222,2.58091667
OTTAWA INTL A,2024-08-09 21:00,2024,8,9,21:00,19,19,100,25,11,1.555202317,,,19.27636667,98.61313333,19.07771667,0.333333333,1.45,253.9166667,,,0.27636667,2.722222223,1.38686667
OTTAWA INTL A,2024-08-09 22:00,2024,8,9,22:00,19.1,19.1,100,25,16,1.513249067,,,19.21863333,97.72403333,18.87445,0.233333333,1.366666667,252.1333333,,,0.11863333,4.211111111,2.27596667
OTTAWA INTL A,2024-08-09 23:00,2024,8,9,23:00,19,19,100,27,17,1.808218867,,,19.21741667,96.4497,18.66285,0.766666667,2.083333333,256.5,,,0.21741667,3.955555555,3.5503
OTTAWA INTL A,2024-08-10 0:00,2024,8,10,0:00,18.1,18.1,100,24,8,1.708379383,,,18.81843333,95.96746667,18.18526667,0.691666667,1.983333333,258.7833333,,,0.71843333,1.530555555,4.03253333
OTTAWA INTL A,2024-08-10 1:00,2024,8,10,1:00,17.8,17.8,100,23,4,1.82853615,,,18.3738,96.86998333,17.89098333,0.05,0.65,240.6333333,,,0.5738,1.061111111,3.13001667
OTTAWA INTL A,2024-08-10 2:00,2024,8,10,2:00,17.4,17.4,100,24,13,1.531815433,,,18.33088333,95.81325,17.67388333,0.475,1.733333333,222.6666667,,,0.93088333,3.136111111,4.18675
OTTAWA INTL A,2024-08-10 3:00,2024,8,10,3:00,16.5,16.5,100,23,13,1.825898417,,,18.06705,94.39103333,17.17195,0.225,1.416666667,239.5333333,,,1.56705,3.386111111,5.60896667
OTTAWA INTL A,2024-08-10 4:00,2024,8,10,4:00,15.4,15.4,100,21,12,1.887275817,,,17.13483333,91.44506667,15.74988333,0.2,1.133333333,234.5166667,,,1.73483333,3.133333333,8.55493333
OTTAWA INTL A,2024-08-10 5:00,2024,8,10,5:00,14.9,14.9,100,22,14,2.69603,,,16.28973333,92.88958333,15.15603333,0.541666667,1.633333333,208.9666667,,,1.38973333,3.347222222,7.11041667
OTTAWA INTL A,2024-08-10 6:00,2024,8,10,6:00,15.1,15.1,100,22,15,48.3331337,,,16.14206667,91.0516,14.69856667,1.158333333,2.708333333,216.05,,,1.04206667,3.008333334,8.9484
OTTAWA INTL A,2024-08-10 7:00,2024,8,10,7:00,16.4,16.4,100,24,16,209.6334844,,,17.28135,85.74078333,14.88676667,0.983333333,2.266666667,235.3166667,,,0.88135,3.461111111,14.25921667
OTTAWA INTL A,2024-08-10 8:00,2024,8,10,8:00,18.5,16.8,90,25,22,374.1022403,,,18.49323333,81.35031667,15.2564,1.241666667,2.8,259.0833333,,,0.00676667,4.869444444,8.64968333
OTTAWA INTL A,2024-08-10 9:00,2024,8,10,9:00,19.8,15.8,78,27,22,555.9528632,,,19.8176,76.58558333,15.60056667,2.058333333,3.8,265.6333333,,,0.0176,4.052777778,1.41441667
OTTAWA INTL A,2024-08-10 10:00,2024,8,10,10:00,22,15.9,68,26,17,682.9027505,,,21.58023333,70.16606667,15.91871667,1.608333333,3.325,264.5666667,,,0.41976667,3.113888889,2.16606667
OTTAWA INTL A,2024-08-10 11:00,2024,8,10,11:00,22,15.5,66,26,12,821.4803405,,,22.93786667,62.45566667,15.39248333,2.141666667,4.091666667,253.0333333,,,0.93786667,1.191666666,3.54433333
OTTAWA INTL A,2024-08-10 12:00,2024,8,10,12:00,24,14.2,54,25,21,715.9820203,,,23.99491667,56.83775,14.91838333,1.491666667,3.3,246.5833333,,,0.00508333,4.341666666,2.83775
OTTAWA INTL A,2024-08-10 13:00,2024,8,10,13:00,25,13.4,48,23,27,802.431702,,,25.06771667,53.63188333,15.00055,1.475,3.191666667,226.1166667,,,0.06771667,6.025,5.63188333
OTTAWA INTL A,2024-08-10 14:00,2024,8,10,14:00,24.3,14.8,55,29,23,412.7774938,,,23.8616,55.9843,14.48046667,2.366666667,4.416666667,242.6333333,,,0.4384,4.022222222,0.9843
OTTAWA INTL A,2024-08-10 15:00,2024,8,10,15:00,21.1,15.5,70,29,18,221.7519192,,,21.78726667,65.756,15.0968,2.166666667,3.808333333,281.9,,,0.68726667,2.833333333,4.244
OTTAWA INTL A,2024-08-10 16:00,2024,8,10,16:00,23.4,13.7,54,28,17,308.4007955,,,21.65711667,64.29411667,14.58681667,1.116666667,2.791666667,245.9833333,,,1.74288333,3.605555555,10.29411667
OTTAWA INTL A,2024-08-10 17:00,2024,8,10,17:00,23.2,15.3,60,24,12,341.7756747,,,23.67286667,55.46818333,14.24035,1.116666667,2.65,254.3166667,,,0.47286667,2.216666666,4.53181667
OTTAWA INTL A,2024-08-10 18:00,2024,8,10,18:00,20.6,15.6,73,28,17,162.9122205,,,23.4459,57.61136667,14.60876667,0.858333333,2.016666667,283.5666667,,,2.8459,3.863888889,15.38863333
OTTAWA INTL A,2024-08-10 19:00,2024,8,10,19:00,20.4,16,76,22,10,47.08479875,,,22.23723333,61.95971667,14.59628333,0.716666667,1.933333333,266.0833333,,,1.83723333,2.061111111,14.04028333
OTTAWA INTL A,2024-08-10 20:00,2024,8,10,20:00,18.1,17.4,96,24,15,4.71385985,,,19.30361667,77.14986667,15.15483333,0.383333333,1.316666667,238.2333333,,,1.20361667,3.783333334,18.85013333
OTTAWA INTL A,2024-08-10 21:00,2024,8,10,21:00,16.3,16.3,100,22,8,1.888933483,,,17.81333333,86.32471667,15.51426667,0.841666667,2.168333333,230.1333333,,,1.51333333,1.380555555,13.67528333
OTTAWA INTL A,2024-08-10 22:00,2024,8,10,22:00,16.5,14.9,90,24,14,1.325087167,,,17.76398333,82.65776667,14.79256667,0.35,1.366666667,223.8833333,,,1.26398333,3.538888889,7.34223333
OTTAWA INTL A,2024-08-10 23:00,2024,8,10,23:00,15,14.6,98,24,9,1.652530817,,,17.63993333,82.2003,14.58655,0.891666667,2.358333333,222.1666667,,,2.63993333,1.608333333,15.7997
OTTAWA INTL A,2024-08-11 0:00,2024,8,11,0:00,14.3,14.3,100,21.5,0,1.8103541,,,16.92643333,83.29273333,14.08303333,0.258333333,0.891666667,271.2333333,,,2.62643333,0.258333333,16.70726667
OTTAWA INTL A,2024-08-11 1:00,2024,8,11,1:00,14.9,14.9,100,19,8,1.5806834,,,15.53793333,88.84455,13.71435,0.016666667,0.391666667,198.5,,,0.63793333,2.205555555,11.15545
OTTAWA INTL A,2024-08-11 2:00,2024,8,11,2:00,14,14,100,20,9,1.655324483,,,16.12391667,82.75695,13.20756667,0.116666667,0.833333333,174.2666667,,,2.12391667,2.383333333,17.24305
OTTAWA INTL A,2024-08-11 3:00,2024,8,11,3:00,14.1,14.1,100,20,9,1.757847517,,,15.50986667,84.3832,12.90441667,0.041666667,0.441666667,159.5666667,,,1.40986667,2.458333333,15.6168
OTTAWA INTL A,2024-08-11 4:00,2024,8,11,4:00,14,14,100,20,11,1.769943983,,,15.33073333,84.76596667,12.79711667,0.091666667,0.558333333,177.1333333,,,1.33073333,2.963888889,15.23403333
OTTAWA INTL A,2024-08-11 5:00,2024,8,11,5:00,14.3,14.3,100,21,8,2.106329267,,,14.88783333,86.56636667,12.68391667,0.375,1.1,174.0833333,,,0.58783333,1.847222222,13.43363333
OTTAWA INTL A,2024-08-11 6:00,2024,8,11,6:00,15,15,100,21,10,30.47269702,,,15.32536667,85.611,12.9443,0.275,1.008333333,178.85,,,0.32536667,2.502777778,14.389
OTTAWA INTL A,2024-08-11 7:00,2024,8,11,7:00,15.8,15.7,99,21,8,113.0861013,,,15.98028333,83.97698333,13.29028333,0.066666667,0.658333333,162.9833333,,,0.18028333,2.155555555,15.02301667
OTTAWA INTL A,2024-08-11 8:00,2024,8,11,8:00,17.6,15.1,85,23,15,247.2863242,,,17.46116667,80.2377,14.0289,0.125,0.675,157.3,,,0.13883333,4.041666667,4.7623
OTTAWA INTL A,2024-08-11 9:00,2024,8,11,9:00,18.5,15.1,80,19,11,518.2942313,,,19.70858333,72.47316667,14.63236667,0.691666667,1.933333333,241.3666667,,,1.20858333,2.363888889,7.52683333
OTTAWA INTL A,2024-08-11 10:00,2024,8,11,10:00,20.9,15.3,70,22,17,258.1272427,,,19.8727,70.42095,14.34391667,0.233333333,1.008333333,201.1333333,,,1.0273,4.488888889,0.42095
OTTAWA INTL A,2024-08-11 11:00,2024,8,11,11:00,19.6,15,74,23,22,147.2749954,,,19.18415,75.80923333,14.79091667,0.166666667,0.808333333,238.7333333,,,0.41585,5.944444444,1.80923333
OTTAWA INTL A,2024-08-11 12:00,2024,8,11,12:00,19.3,15.8,80,27,13,406.4688595,,,19.4294,79.62173333,15.81111667,0.45,1.525,211.0833333,,,0.1294,3.161111111,0.37826667
OTTAWA INTL A,2024-08-11 13:00,2024,8,11,13:00,20.6,16.8,78,15,5,643.5354402,,,21.74788333,68.38543333,15.68041667,0.9,2.158333333,202.95,,,1.14788333,0.488888889,9.61456667
OTTAWA INTL A,2024-08-11 14:00,2024,8,11,14:00,20.6,14.9,69,25,11,333.5465722,,,21.87546667,66.64266667,15.3899,1.041666667,2.241666667,168.7833333,,,1.27546667,2.013888889,2.35733333
OTTAWA INTL A,2024-08-11 15:00,2024,8,11,15:00,18.2,16,87,24,20,289.3799572,,,19.38723333,79.50051667,15.76338333,1.375,2.691666667,284.3,,,1.18723333,4.180555556,7.49948333
OTTAWA INTL A,2024-08-11 16:00,2024,8,11,16:00,18.4,15.2,81,24,20,260.3088327,,,19.83481667,74.21823333,15.12703333,1.225,2.8,256.3833333,,,1.43481667,4.330555556,6.78176667
OTTAWA INTL A,2024-08-11 17:00,2024,8,11,17:00,18.3,14.7,79,25,13,264.2587549,,,19.67105,74.70465,15.06243333,0.7,2.141666667,251.5666667,,,1.37105,2.911111111,4.29535
OTTAWA INTL A,2024-08-11 18:00,2024,8,11,18:00,17.9,14.9,82,24,9,153.1260475,,,19.46731667,72.71755,14.45011667,0.775,2.25,243.1333333,,,1.56731667,1.725,9.28245
OTTAWA INTL A,2024-08-11 19:00,2024,8,11,19:00,16.8,14.4,85,22,11,39.33942622,,,18.75701667,74.05413333,14.0546,0.325,1.358333333,193.15,,,1.95701667,2.730555556,10.94586667
OTTAWA INTL A,2024-08-11 20:00,2024,8,11,20:00,17,15,88,21,13,4.612423667,,,17.95668333,76.33196667,13.74961667,0.333333333,1.35,207.45,,,0.95668333,3.277777778,11.66803333
OTTAWA INTL A,2024-08-11 21:00,2024,8,11,21:00,16.1,14.9,92,24,12,1.7896215,,,17.52948333,77.69915,13.60835,0.7,2.166666667,230.9333333,,,1.42948333,2.633333333,14.30085
OTTAWA INTL A,2024-08-11 22:00,2024,8,11,22:00,14.6,14.4,99,21,9,2.1293737,,,16.7702,77.80568333,12.8925,0.666666667,2.066666667,242.9333333,,,2.1702,1.833333333,21.19431667
OTTAWA INTL A,2024-08-11 23:00,2024,8,11,23:00,14.1,14.1,100,21,8,1.46585815,,,16.55066667,81.61625,13.4118,0.55,1.85,235.5,,,2.45066667,1.672222222,18.38375
OTTAWA INTL A,2024-08-12 0:00,2024,8,12,0:00,13.9,13.9,100,24,13,2.103261467,,,16.10075,83.81268333,13.37868333,0.75,2.108333333,250.5166667,,,2.20075,2.861111111,16.18731667
OTTAWA INTL A,2024-08-12 1:00,2024,8,12,1:00,13.1,13.1,100,23,11,1.866439533,,,15.09301667,88.14878333,13.1623,0.25,1.3,250.4166667,,,1.99301667,2.805555556,11.85121667
OTTAWA INTL A,2024-08-12 2:00,2024,8,12,2:00,12.4,12.4,100,24,10,1.597567017,,,14.55598333,90.92148333,13.10696667,0.108333333,1.108333333,240.6166667,,,2.15598333,2.669444445,9.07851667
OTTAWA INTL A,2024-08-12 3:00,2024,8,12,3:00,13.3,13.3,100,24,8,1.571426033,,,14.39631667,91.90536667,13.11405,0.175,1.341666667,248.7,,,1.09631667,2.047222222,8.09463333
OTTAWA INTL A,2024-08-12 4:00,2024,8,12,4:00,13.2,13.2,100,23,6,1.285800767,,,14.49183333,91.94671667,13.21553333,0.141666667,1.041666667,251.6,,,1.29183333,1.525,8.05328333
OTTAWA INTL A,2024-08-12 5:00,2024,8,12,5:00,13.7,13.7,100,23,9,1.595342683,,,14.7751,91.08368333,13.35141667,0.483333333,1.441666667,269.2333333,,,1.0751,2.016666667,8.91631667
OTTAWA INTL A,2024-08-12 6:00,2024,8,12,6:00,14.4,14.4,100,23,9,20.01794762,,,14.91603333,91.50193333,13.5616,0.558333333,1.633333333,267.15,,,0.51603333,1.941666667,8.49806667
OTTAWA INTL A,2024-08-12 7:00,2024,8,12,7:00,15.4,15.4,100,27,13,92.80479993,,,15.45223333,88.55091667,13.58485,1.091666667,2.216666667,274.25,,,0.05223333,2.519444444,11.44908333
OTTAWA INTL A,2024-08-12 8:00,2024,8,12,8:00,15.8,15.5,98,30,14,94.38059857,,,15.86903333,84.95301667,13.3595,0.991666667,2.266666667,305.7,,,0.06903333,2.897222222,13.04698333
OTTAWA INTL A,2024-08-12 9:00,2024,8,12,9:00,17,14,82,31,17,216.224717,,,16.69658333,81.60796667,13.55081667,1.125,2.358333333,292.2666667,,,0.30341667,3.597222222,0.39203333
OTTAWA INTL A,2024-08-12 10:00,2024,8,12,10:00,18.1,15.2,83,26,16,392.7758228,,,18.08893333,76.62158333,13.9271,1.258333333,2.541666667,280.45,,,0.01106667,3.186111111,6.37841667
OTTAWA INTL A,2024-08-12 11:00,2024,8,12,11:00,19.5,15.1,76,26,15,764.6361788,,,20.01176667,70.64228333,14.52201667,1.583333333,3.066666667,260.6833333,,,0.51176667,2.583333334,5.35771667
OTTAWA INTL A,2024-08-12 12:00,2024,8,12,12:00,19.8,14.1,69,29,14,675.100403,,,21.19458333,66.81371667,14.79106667,1.591666667,3.183333333,273.25,,,1.39458333,2.297222222,2.18628333
OTTAWA INTL A,2024-08-12 13:00,2024,8,12,13:00,21,14.3,65,30,26,631.943532,,,21.31325,65.97446667,14.70405,1.675,3.241666667,266.1,,,0.31325,5.547222222,0.97446667
OTTAWA INTL A,2024-08-12 14:00,2024,8,12,14:00,21.8,14.6,63,29,23,455.7224273,,,21.17665,65.85656667,14.55205,2.125,3.758333333,277.8,,,0.62335,4.263888889,2.85656667
OTTAWA INTL A,2024-08-12 15:00,2024,8,12,15:00,21.9,13.6,59,29,21,631.5954602,,,21.47091667,66.65405,15.01358333,2.441666667,3.966666667,264.1166667,,,0.42908333,3.391666666,7.65405
OTTAWA INTL A,2024-08-12 16:00,2024,8,12,16:00,22,13.5,58,28,23,533.6316173,,,22.29656667,60.4025,14.27571667,2.583333333,4.541666667,263.2,,,0.29656667,3.805555556,2.4025
OTTAWA INTL A,2024-08-12 17:00,2024,8,12,17:00,21.1,13.6,61,28,24,370.9491693,,,22.15503333,59.95196667,14.02823333,2.908333333,4.758333333,270.6833333,,,1.05503333,3.758333334,1.04803333
OTTAWA INTL A,2024-08-12 18:00,2024,8,12,18:00,20,13,63,27,24,215.691865,,,21.26823333,60.71498333,13.38508333,2.975,4.725,276.1333333,,,1.26823333,3.691666667,2.28501667
OTTAWA INTL A,2024-08-12 19:00,2024,8,12,19:00,18.5,13.2,71,28,14,59.21798028,,,20.05315,65.59173333,13.42398333,1.858333333,3.533333333,283.8,,,1.55315,2.030555556,5.40826667
OTTAWA INTL A,2024-08-12 20:00,2024,8,12,20:00,16.2,13.9,86,29,9,4.01199455,,,18.37701667,72.13313333,13.27811667,0.783333333,1.975,272.0833333,,,2.17701667,1.716666667,13.86686667
OTTAWA INTL A,2024-08-12 21:00,2024,8,12,21:00,15.1,14.1,94,26,9,1.902375833,,,17.15343333,77.92048333,13.2849,0.075,0.858333333,264.9666667,,,2.05343333,2.425,16.07951667
OTTAWA INTL A,2024-08-12 22:00,2024,8,12,22:00,14.1,14.1,100,27,12,1.54255135,,,16.60578333,80.97393333,13.3448,0.375,1.25,275.1666667,,,2.50578333,2.958333333,19.02606667
OTTAWA INTL A,2024-08-12 23:00,2024,8,12,23:00,13.8,13.8,100,26,8,1.614899767,,,16.41235,82.47003333,13.43651667,0.441666667,1.383333333,276.6833333,,,2.61235,1.780555555,17.52996667
OTTAWA INTL A,2024-08-13 0:00,2024,8,13,0:00,13.8,13.8,100,25,10,1.6777768,,,16.11668333,84.67603333,13.5529,0.058333333,0.6,271.1,,,2.31668333,2.719444445,15.32396667
OTTAWA INTL A,2024-08-13 1:00,2024,8,13,1:00,14.1,14.1,100,24,7,1.452590317,,,16.21111667,85.65993333,13.82318333,0.166666667,0.908333333,254.95,,,2.11111667,1.777777777,14.34006667
OTTAWA INTL A,2024-08-13 2:00,2024,8,13,2:00,13.3,13.3,100,24,10,1.949505167,,,16.02425,87.88983333,14.03543333,0.158333333,0.983333333,266.7666667,,,2.72425,2.619444445,12.11016667
OTTAWA INTL A,2024-08-13 3:00,2024,8,13,3:00,13.1,13.1,100,26,9,1.641622517,,,15.36813333,90.8214,13.89326667,0.05,0.458333333,277.55,,,2.26813333,2.45,9.1786
OTTAWA INTL A,2024-08-13 4:00,2024,8,13,4:00,12.7,12.7,100,24,9,1.508251833,,,14.9078,92.26048333,13.68045,0,0.341666667,275.85,,,2.2078,2.5,7.73951667
OTTAWA INTL A,2024-08-13 5:00,2024,8,13,5:00,13.3,13.3,100,25,7,2.007862583,,,15.35538333,91.20145,13.94573333,0.758333333,1.783333333,280.3166667,,,2.05538333,1.186111111,8.79855
OTTAWA INTL A,2024-08-13 6:00,2024,8,13,6:00,14.4,14.4,100,28,9,38.81909122,,,15.34813333,91.20056667,13.93855,0.766666667,1.825,276.3,,,0.94813333,1.733333333,8.79943333
OTTAWA INTL A,2024-08-13 7:00,2024,8,13,7:00,16.4,16.4,100,29,11,153.2495548,,,16.41666667,87.99916667,14.44055,0.891666667,1.9,274.3666667,,,0.01666667,2.163888889,12.00083333
OTTAWA INTL A,2024-08-13 8:00,2024,8,13,8:00,18.4,17.4,94,29,9,319.658598,,,17.96236667,83.11315,15.0692,1.458333333,2.7,272.6,,,0.43763333,1.041666667,10.88685
OTTAWA INTL A,2024-08-13 9:00,2024,8,13,9:00,20.1,17,82,29,8,520.3843552,,,20.17473333,75.62323333,15.7429,1.833333333,3.175,271.1,,,0.07473333,0.388888889,6.37676667
OTTAWA INTL A,2024-08-13 10:00,2024,8,13,10:00,22.3,17.5,74,27,13,663.7854747,,,22.65333333,68.12993333,16.4835,1.266666667,2.533333333,268.1333333,,,0.35333333,2.344444444,5.87006667
OTTAWA INTL A,2024-08-13 11:00,2024,8,13,11:00,24.1,17.4,66,27,13,778.2836885,,,24.39675,60.82986667,16.34778333,1.958333333,3.533333333,271.2,,,0.29675,1.652777778,5.17013333
OTTAWA INTL A,2024-08-13 12:00,2024,8,13,12:00,24.9,17.3,63,30,10,842.3305588,,,25.48956667,56.04223333,16.09313333,2.333333333,3.883333333,277.25,,,0.58956667,0.444444445,6.95776667
OTTAWA INTL A,2024-08-13 13:00,2024,8,13,13:00,25.9,17.5,59,29,19,848.3882387,,,26.43748333,50.213,15.24945,2.225,3.908333333,293.45,,,0.53748333,3.052777778,8.787
OTTAWA INTL A,2024-08-13 14:00,2024,8,13,14:00,26.7,16,51,30,14,781.1031395,,,27.16101667,48.62036667,15.41215,2.141666667,3.75,292.2833333,,,0.46101667,1.747222222,2.37963333
OTTAWA INTL A,2024-08-13 15:00,2024,8,13,15:00,27.6,14.2,43,35,18,683.2044355,,,27.67073333,46.97953333,15.33945,2.016666667,3.533333333,300.2666667,,,0.07073333,2.983333333,3.97953333
OTTAWA INTL A,2024-08-13 16:00,2024,8,13,16:00,26.1,14.2,47,32,14,548.2750217,,,28.06935,46.41733333,15.51638333,1.675,3.166666667,313.55,,,1.96935,2.213888889,0.58266667
OTTAWA INTL A,2024-08-13 17:00,2024,8,13,17:00,26.4,14.6,48,32,16,377.574982,,,28.1598,46.19538333,15.52476667,1.075,2.458333333,309.15,,,1.7598,3.369444444,1.80461667
OTTAWA INTL A,2024-08-13 18:00,2024,8,13,18:00,24.7,17.8,65,26,13,203.5270078,,,27.31798333,47.85285,15.30593333,0.666666667,1.8,287.4666667,,,2.61798333,2.944444444,17.14715
OTTAWA INTL A,2024-08-13 19:00,2024,8,13,19:00,22.1,17.7,76,25,9,51.83745178,,,25.78013333,53.9996,15.76775,0.341666667,1.225,263.2666667,,,3.68013333,2.158333333,22.0004
OTTAWA INTL A,2024-08-13 20:00,2024,8,13,20:00,20.2,17,81,25,10,3.6342519,,,23.63498333,62.41138333,16.04463333,0.075,0.55,263.1833333,,,3.43498333,2.702777778,18.58861667
OTTAWA INTL A,2024-08-13 21:00,2024,8,13,21:00,19.6,16.5,82,26,10,1.789282783,,,22.618,67.12676667,16.22898333,0.05,0.641666667,265.7333333,,,3.018,2.727777778,14.87323333
OTTAWA INTL A,2024-08-13 22:00,2024,8,13,22:00,18.3,16.4,88,26,10,1.8666055,,,21.6406,70.89555,16.1517,0.025,0.441666667,276.2333333,,,3.3406,2.752777778,17.10445
OTTAWA INTL A,2024-08-13 23:00,2024,8,13,23:00,18.1,16.5,90,24,8,1.907645,,,20.7027,72.46503333,15.59448333,0.008333333,0.366666667,274.15,,,2.6027,2.213888889,17.53496667
OTTAWA INTL A,2024-08-14 0:00,2024,8,14,0:00,16.8,16,95,28,8,1.617138683,,,20.3266,73.99435,15.55876667,0.208333333,1.008333333,274.1333333,,,3.5266,2.013888889,21.00565
OTTAWA INTL A,2024-08-14 1:00,2024,8,14,1:00,16.9,16.5,98,27,9,1.9183977,,,19.67071667,75.84066667,15.3058,0.033333333,0.525,284.5333333,,,2.77071667,2.466666667,22.15933333
OTTAWA INTL A,2024-08-14 2:00,2024,8,14,2:00,17.9,17.1,96,29,8,1.563232033,,,18.95286667,79.47338333,15.34238333,0.025,0.591666667,290.85,,,1.05286667,2.197222222,16.52661667
OTTAWA INTL A,2024-08-14 3:00,2024,8,14,3:00,17.2,17.2,100,29,9,1.83539635,,,18.82916667,80.27233333,15.37841667,0.033333333,0.508333333,287.7333333,,,1.62916667,2.466666667,19.72766667
